edges-rel-semeval_mixrun2	micro_avg: 0.000, macro_avg: 0.773, edges-rel-semeval_mcc: 0.770, edges-rel-semeval_acc: 0.669, edges-rel-semeval_precision: 0.891, edges-rel-semeval_recall: 0.683, edges-rel-semeval_f1: 0.773
se-probing-odd-man-out_run2	micro_avg: 0.774, macro_avg: 0.774, se-probing-odd-man-out_accuracy: 0.774
se-probing-sentence-length_run2	micro_avg: 0.457, macro_avg: 0.457, se-probing-sentence-length_accuracy: 0.457
se-probing-coordination-inversion_run2	micro_avg: 0.883, macro_avg: 0.883, se-probing-coordination-inversion_accuracy: 0.883
cola_run2	micro_avg: 0.675, macro_avg: 0.675, cola_mcc: 0.675, cola_accuracy: 0.866
edges-dep-ud-ewt_run2	micro_avg: 0.000, macro_avg: 0.959, edges-dep-ud-ewt_mcc: 0.958, edges-dep-ud-ewt_acc: 0.954, edges-dep-ud-ewt_precision: 0.961, edges-dep-ud-ewt_recall: 0.956, edges-dep-ud-ewt_f1: 0.959
edges-ner-ontonotes_mixrun2	micro_avg: 0.000, macro_avg: 0.963, edges-ner-ontonotes_mcc: 0.961, edges-ner-ontonotes_acc: 0.950, edges-ner-ontonotes_precision: 0.970, edges-ner-ontonotes_recall: 0.957, edges-ner-ontonotes_f1: 0.963
edges-pos-ontonotes_run2	micro_avg: 0.000, macro_avg: 0.981, edges-pos-ontonotes_mcc: 0.981, edges-pos-ontonotes_acc: 0.980, edges-pos-ontonotes_precision: 0.981, edges-pos-ontonotes_recall: 0.981, edges-pos-ontonotes_f1: 0.981
se-probing-bigram-shift_mixrun2	micro_avg: 0.847, macro_avg: 0.847, se-probing-bigram-shift_accuracy: 0.847
edges-coref-ontonotes_mixrun2	micro_avg: 0.000, macro_avg: 0.960, edges-coref-ontonotes_mcc: 0.920, edges-coref-ontonotes_acc: 0.960, edges-coref-ontonotes_precision: 0.960, edges-coref-ontonotes_recall: 0.960, edges-coref-ontonotes_f1: 0.960
se-probing-tree-depth_mixrun2	micro_avg: 0.385, macro_avg: 0.385, se-probing-tree-depth_accuracy: 0.385
edges-srl-ontonotes_mixrun2	micro_avg: 0.000, macro_avg: 0.903, edges-srl-ontonotes_mcc: 0.902, edges-srl-ontonotes_acc: 0.870, edges-srl-ontonotes_precision: 0.929, edges-srl-ontonotes_recall: 0.879, edges-srl-ontonotes_f1: 0.903
se-probing-word-content_mixrun2	micro_avg: 0.338, macro_avg: 0.338, se-probing-word-content_accuracy: 0.338
edges-nonterminal-ontonotes_run2	micro_avg: 0.000, macro_avg: 0.889, edges-nonterminal-ontonotes_mcc: 0.886, edges-nonterminal-ontonotes_acc: 0.816, edges-nonterminal-ontonotes_precision: 0.855, edges-nonterminal-ontonotes_recall: 0.927, edges-nonterminal-ontonotes_f1: 0.889
record_run2	micro_avg: 0.846, macro_avg: 0.846, record_f1: 0.850, record_em: 0.843, record_avg: 0.846
cosmosqa_run2	micro_avg: 0.820, macro_avg: 0.820, cosmosqa_accuracy: 0.820
