edges-dpr_run3	micro_avg: 0.000, macro_avg: 0.667, edges-dpr_mcc: 0.000, edges-dpr_acc: 0.000, edges-dpr_precision: 0.500, edges-dpr_recall: 1.000, edges-dpr_f1: 0.667
edges-spr1_run3	micro_avg: 0.000, macro_avg: 0.695, edges-spr1_mcc: 0.562, edges-spr1_acc: 0.116, edges-spr1_precision: 0.707, edges-spr1_recall: 0.683, edges-spr1_f1: 0.695
edges-srl-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.000, edges-srl-ontonotes_mcc: 0.000, edges-srl-ontonotes_acc: 0.000, edges-srl-ontonotes_precision: 0.000, edges-srl-ontonotes_recall: 0.000, edges-srl-ontonotes_f1: 0.000
cola_run3	micro_avg: 0.629, macro_avg: 0.629, cola_mcc: 0.629, cola_accuracy: 0.847
se-probing-sentence-length_run3	micro_avg: 0.458, macro_avg: 0.458, se-probing-sentence-length_accuracy: 0.458
edges-coref-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.799, edges-coref-ontonotes_mcc: 0.598, edges-coref-ontonotes_acc: 0.797, edges-coref-ontonotes_precision: 0.798, edges-coref-ontonotes_recall: 0.801, edges-coref-ontonotes_f1: 0.799
se-probing-top-constituents_run3	micro_avg: 0.931, macro_avg: 0.931, se-probing-top-constituents_accuracy: 0.931
se-probing-past-present_run3	micro_avg: 0.889, macro_avg: 0.889, se-probing-past-present_accuracy: 0.889
se-probing-obj-number_run3	micro_avg: 0.960, macro_avg: 0.960, se-probing-obj-number_accuracy: 0.960
edges-pos-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.006, edges-pos-ontonotes_mcc: -0.015, edges-pos-ontonotes_acc: 0.006, edges-pos-ontonotes_precision: 0.006, edges-pos-ontonotes_recall: 0.006, edges-pos-ontonotes_f1: 0.006
se-probing-word-content_run3	micro_avg: 0.997, macro_avg: 0.997, se-probing-word-content_accuracy: 0.997
se-probing-subj-number_run3	micro_avg: 0.930, macro_avg: 0.930, se-probing-subj-number_accuracy: 0.930
se-probing-coordination-inversion_run3	micro_avg: 0.872, macro_avg: 0.872, se-probing-coordination-inversion_accuracy: 0.872
se-probing-tree-depth_run3	micro_avg: 0.748, macro_avg: 0.748, se-probing-tree-depth_accuracy: 0.748
se-probing-bigram-shift_run3	micro_avg: 0.976, macro_avg: 0.976, se-probing-bigram-shift_accuracy: 0.976
se-probing-odd-man-out_run3	micro_avg: 0.753, macro_avg: 0.753, se-probing-odd-man-out_accuracy: 0.753
edges-ner-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.963, edges-ner-ontonotes_mcc: 0.960, edges-ner-ontonotes_acc: 0.961, edges-ner-ontonotes_precision: 0.964, edges-ner-ontonotes_recall: 0.961, edges-ner-ontonotes_f1: 0.963
cosmosqa_run3	micro_avg: 0.740, macro_avg: 0.740, cosmosqa_accuracy: 0.740
edges-dep-ud-ewt_run3	micro_avg: 0.000, macro_avg: 0.080, edges-dep-ud-ewt_mcc: 0.060, edges-dep-ud-ewt_acc: 0.080, edges-dep-ud-ewt_precision: 0.080, edges-dep-ud-ewt_recall: 0.080, edges-dep-ud-ewt_f1: 0.080
edges-nonterminal-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.885, edges-nonterminal-ontonotes_mcc: 0.881, edges-nonterminal-ontonotes_acc: 0.807, edges-nonterminal-ontonotes_precision: 0.865, edges-nonterminal-ontonotes_recall: 0.906, edges-nonterminal-ontonotes_f1: 0.885
record_run3	micro_avg: 0.755, macro_avg: 0.755, record_f1: 0.759, record_em: 0.752, record_avg: 0.755
