cola_run3	micro_avg: 0.661, macro_avg: 0.661, cola_mcc: 0.661, cola_accuracy: 0.859
boolq_run3	micro_avg: 0.872, macro_avg: 0.872, boolq_acc_f1: 0.872, boolq_accuracy: 0.857, boolq_f1: 0.887, boolq_precision: 0.878, boolq_recall: 0.895
se-probing-top-constituents_run3	micro_avg: 0.932, macro_avg: 0.932, se-probing-top-constituents_accuracy: 0.932
se-probing-sentence-length_run3	micro_avg: 0.465, macro_avg: 0.465, se-probing-sentence-length_accuracy: 0.465
se-probing-tree-depth_run3	micro_avg: 0.758, macro_avg: 0.758, se-probing-tree-depth_accuracy: 0.758
se-probing-bigram-shift_run3	micro_avg: 0.978, macro_avg: 0.978, se-probing-bigram-shift_accuracy: 0.978
edges-ner-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.966, edges-ner-ontonotes_mcc: 0.964, edges-ner-ontonotes_acc: 0.962, edges-ner-ontonotes_precision: 0.970, edges-ner-ontonotes_recall: 0.963, edges-ner-ontonotes_f1: 0.966
se-probing-obj-number_run3	micro_avg: 0.964, macro_avg: 0.964, se-probing-obj-number_accuracy: 0.964
se-probing-past-present_run3	micro_avg: 0.895, macro_avg: 0.895, se-probing-past-present_accuracy: 0.895
se-probing-word-content_run3	micro_avg: 0.998, macro_avg: 0.998, se-probing-word-content_accuracy: 0.998
se-probing-subj-number_run3	micro_avg: 0.925, macro_avg: 0.925, se-probing-subj-number_accuracy: 0.925
se-probing-coordination-inversion_run3	micro_avg: 0.885, macro_avg: 0.885, se-probing-coordination-inversion_accuracy: 0.885
se-probing-odd-man-out_run3	micro_avg: 0.754, macro_avg: 0.754, se-probing-odd-man-out_accuracy: 0.754
edges-dep-ud-ewt_run3	micro_avg: 0.000, macro_avg: 0.958, edges-dep-ud-ewt_mcc: 0.957, edges-dep-ud-ewt_acc: 0.952, edges-dep-ud-ewt_precision: 0.962, edges-dep-ud-ewt_recall: 0.953, edges-dep-ud-ewt_f1: 0.958
commonsenseqa_run3	micro_avg: 0.692, macro_avg: 0.692, commonsenseqa_accuracy: 0.692
edges-coref-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.971, edges-coref-ontonotes_mcc: 0.941, edges-coref-ontonotes_acc: 0.970, edges-coref-ontonotes_precision: 0.971, edges-coref-ontonotes_recall: 0.971, edges-coref-ontonotes_f1: 0.971
multirc_run3	micro_avg: 0.520, macro_avg: 0.520, multirc_ans_f1: 0.713, multirc_qst_f1: 0.645, multirc_em: 0.326, multirc_avg: 0.520
edges-pos-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.980, edges-pos-ontonotes_mcc: 0.980, edges-pos-ontonotes_acc: 0.979, edges-pos-ontonotes_precision: 0.980, edges-pos-ontonotes_recall: 0.980, edges-pos-ontonotes_f1: 0.980
edges-srl-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.934, edges-srl-ontonotes_mcc: 0.933, edges-srl-ontonotes_acc: 0.922, edges-srl-ontonotes_precision: 0.938, edges-srl-ontonotes_recall: 0.929, edges-srl-ontonotes_f1: 0.934
edges-nonterminal-ontonotes_run3	micro_avg: 0.000, macro_avg: 0.889, edges-nonterminal-ontonotes_mcc: 0.886, edges-nonterminal-ontonotes_acc: 0.818, edges-nonterminal-ontonotes_precision: 0.854, edges-nonterminal-ontonotes_recall: 0.927, edges-nonterminal-ontonotes_f1: 0.889
cosmosqa_run3	micro_avg: 0.797, macro_avg: 0.797, cosmosqa_accuracy: 0.797
record_run3	micro_avg: 0.842, macro_avg: 0.842, record_f1: 0.847, record_em: 0.838, record_avg: 0.842
